event_name,contract_address,event_arguments,transaction_hash,block_number,block_hash,log_index,transaction_index,poolAddress,poolType,nft,bondingCurve,fee,delta
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xEa268B11aBe47c76c0554477AeB53c70B6A069F4'},0x222777a465d62ba662c0dc67f36ed2892ced94fbc6c79541517662c350e89d6e,15364128,0x220bdaee87318b3a7fe3cf87e1d6e8a571a01b5234aa813a746185c652356b50,112,82,0xEa268B11aBe47c76c0554477AeB53c70B6A069F4,2,0xdaF818c9b933b704A06ABA701faDBCa34393A887,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,600000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x225C1e1b3EC676676639148F74f6Bed5e6Dfe187'},0xb055f46f5c78fd41da99ee1d3ae150305681c41c455fa586122f8990a75d219d,15364195,0x55f93048b315cb4a906ea07b3d5105a8cf08d27619a5531bac7e382f8ba4ef04,126,98,0x225C1e1b3EC676676639148F74f6Bed5e6Dfe187,2,0x838F9dD6dd2103aDfE673bE5dfEab41d5b4271DF,0x432f962D8209781da23fB37b6B59ee15dE7d9841,880000000000000000,1150000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x69124e4410138eEccEAF70b9221F785D56654b4C'},0x8fc83bb6a8016ab21e72d704dbdfd1c895f98b8d7e164edc1250fc75913b3d91,15364195,0x55f93048b315cb4a906ea07b3d5105a8cf08d27619a5531bac7e382f8ba4ef04,175,105,0x69124e4410138eEccEAF70b9221F785D56654b4C,2,0x495F1eC64467539cAd047629086E3Cd95459E374,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,30000000000000000,0
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x416b8A59E0f2c0699089AAf49B152020d598FCeC'},0xd23c5ebd48325c69129fa13e361e80da7bf3c93e5d5f668640f3ae0ee5d9cb01,15364315,0xf8697b46494fc027b6dc057a289b719e0ea3a29f1c9795a885bf012e3edbdad5,44,76,0x416b8A59E0f2c0699089AAf49B152020d598FCeC,2,0x837704Ec8DFEC198789baF061D6e93B0e1555dA6,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,0,50000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6e7D088B3983db326615339F69c1280769431160'},0x87912b87dd0e59b27401d91965182a673da4c8e99c4a7d7bc89ac1777403a9b9,15364748,0x170e019983ca1a596b52b9bd9c3901e636b664e53e3476a12471ff80639917fa,97,43,0x6e7D088B3983db326615339F69c1280769431160,2,0xB2df5bdE8432C83A8a1919cC610Fa9AEf5e53348,0x432f962D8209781da23fB37b6B59ee15dE7d9841,25000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xCF6eEcA3174714C3974eCB949e580d6636C1a7ae'},0x581f6a53643de50c74c2eb3d0c3d2676a3a65bc999e36908fbb153c1438700a1,15364780,0xcbcd341197c2b238a7ec43cf67803aec76490d2c75389eeeb9f91b460882dc06,108,81,0xCF6eEcA3174714C3974eCB949e580d6636C1a7ae,2,0xCa21d4228cDCc68D4e23807E5e370C07577Dd152,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,0,4000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x56295e4eC172eFE9DCC5e4db3cE9EB5FD7b2f8B0'},0x3bd6f8b9f05c9900622b8776a5b37ca4db40e6c3521682a820b65ef9e18410e1,15364826,0x1ab407792448b3e2b836c7722bc2c79ab87af727a3bcfbbe93463d7d8459fbf0,203,22,0x56295e4eC172eFE9DCC5e4db3cE9EB5FD7b2f8B0,2,0xdaF818c9b933b704A06ABA701faDBCa34393A887,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,500000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xb37CB998b0587aC93C7A5aAc3c5693e5c91C9e46'},0x35557c5b785abb9539693402304324b9da869fea25df9fd88b5aebb36706afaa,15364942,0xcf3d89426a57022efbff25326ef8fed3243ede432b4123a9c1f8281026a45ded,271,182,0xb37CB998b0587aC93C7A5aAc3c5693e5c91C9e46,2,0xDA4c9FFB9a96ef44865114Be4af25004f0eE385d,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,92000000000000000,60000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x827E72916fF625a3e302f256a1FFEbe70c77727A'},0xc550fe82e605285855b81a812cd8ac853d3e8bf6c69b2eee603d177d83c8eeed,15364967,0xe8fe3178a1649cdc66949b1bf61a9e5077746bffa1ce6cbb653e0d5a742ecac5,173,131,0x827E72916fF625a3e302f256a1FFEbe70c77727A,2,0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,50000000000000000,0
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6404E80C0eCf63c8D24a507f9acE79d6000F60E3'},0x93ceee0681054f29c2d2523c2efeea609ebe083e2a74e59a9b4235b318869da7,15365229,0x102cd986ef770bfde476b117673bb9c6a0c369c6d107bacbb13a45c74b47de61,132,88,0x6404E80C0eCf63c8D24a507f9acE79d6000F60E3,2,0x209e639a0EC166Ac7a1A4bA41968fa967dB30221,0x432f962D8209781da23fB37b6B59ee15dE7d9841,150000000000000000,1150000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x776CDc641E8444724767e01A2fB9868782A873D1'},0xe1a2e58d0f56ef55146e14839700cf2a8319a443fab55838c654a9665fd0c38c,15365284,0x706db4509639bfec4313e281040332cbde61a16b07da8afce443c3d339bd27d2,205,86,0x776CDc641E8444724767e01A2fB9868782A873D1,2,0x4402A0ed0cCB8F299ED8779c769aC4F29bcC9778,0x432f962D8209781da23fB37b6B59ee15dE7d9841,30000000000000000,1200000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x8aF514aF56aa49BEF7dfB01034D928F261b67e0a'},0x1215482fcd871384b192455dcd4ee17e661c19640d424e0f0235af4cd36d4f76,15365759,0xb4b079a2c34bf84725e727f1d8e36de4b85dc1f00fbd14f10c4da502a464edb0,226,155,0x8aF514aF56aa49BEF7dfB01034D928F261b67e0a,2,0x8E0F07454850198F089Ef10d083601a2a1644656,0x432f962D8209781da23fB37b6B59ee15dE7d9841,150000000000000000,1150000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x28790f87B0096b2F6379A2969e911b8d97678745'},0x2e90906289dd7baa8a8ad9411c4bc0cd6bf3ba1dd7a472df551a536ad4ceee45,15365790,0x7fea966f6c556675c2194576a5d9a9b4607e752004462f2a139af26f877c22ef,229,131,0x28790f87B0096b2F6379A2969e911b8d97678745,2,0x49aC61f2202f6A2f108D59E77535337Ea41F6540,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,10000000000000000,0
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x09f67a3F84151185554a24728eefCEe8270e1218'},0x498c44e3740195729d1619c10d474cefc40dfa53cf2ba9aa60b22c5cbd6da7f2,15365915,0x50ae441df9551941c57ccd1508fdf605a09d32b95c14b6e31d70782bc7764400,94,36,0x09f67a3F84151185554a24728eefCEe8270e1218,2,0xe361f10965542ee57D39043C9c3972B77841F581,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,10000000000000000,2000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x1E50a0a9Fd1Db23db6bd1A138C03A065F54157A6'},0xd6a86cbddd3a7e6b671decf8b91103e017c4afe1e829d1a7a810ead39cfe3690,15365917,0xd52cf50031239fd3b14b2eba3c377e36106a56624f5c3b3caeaf87121b17eb1d,265,156,0x1E50a0a9Fd1Db23db6bd1A138C03A065F54157A6,2,0xeF1a89cbfAbE59397FfdA11Fc5DF293E9bC5Db90,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,55500000000000000,100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x116D3Bdd83fa2d8700b25ffA37C990053Ac1885E'},0xc0922a46dec643457207a745430e9efb4400fe95b1b32148d4080153c016bf41,15365961,0x9bab6bc0e43e8faacc59e9ad1a85cd9b32e731c969755656ed079168e1e1e16d,138,81,0x116D3Bdd83fa2d8700b25ffA37C990053Ac1885E,2,0xAB054A3b1CF3862FdaeB251FFb32C49d26755ECf,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,130000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x372B1233BA7F631F460c3282356D4c54f104Be16'},0x61f48ce2acf8cd6dce4a7c490c9a6a082150229782a229dfbc3a29eeea7ecdb3,15365965,0x056177be35ef8edfea2d163619a9df6d91e3a690ad0bee547cb8ccb32d4d40b1,77,62,0x372B1233BA7F631F460c3282356D4c54f104Be16,2,0xe17827609Ac34443B3987661f4e037642F6BD9bA,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,80000000000000000,125000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x04c30F027c93cAD34Ab02412f07a96858D263a80'},0xc4069faa073a6fea0831c1726a22976241f629b0d58a729c6ef7fab9fcaf7b5e,15365978,0x339a8152cc8c12c630ff061bce79e0f2ed6dc89d5ae4b954b35ebf317ca82deb,115,121,0x04c30F027c93cAD34Ab02412f07a96858D263a80,2,0xDA4c9FFB9a96ef44865114Be4af25004f0eE385d,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,15000000000000000,75000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xC421E8285A0D904d05c1751678209E68eF916eF6'},0xbb780721be9106bc5d04a9bfbf51836386c96ca81b63d955eaab1782fa5d18b8,15366065,0xc2a84e7d8ec04d04013376f87735f375566a3d3695255bffe4c2a2b0d2c2aca2,392,160,0xC421E8285A0D904d05c1751678209E68eF916eF6,2,0x5ED57513c478101E5BEB8019b1e3284b53108af4,0x432f962D8209781da23fB37b6B59ee15dE7d9841,100000000000000000,1900000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x61fAEf07E64e87F9bb37885aAfb3113525A08007'},0x67a58d4bdd5aa665af0cb61046ec73fa583b34c3b244f7d4fbdc50186feaa721,15366079,0xe01a4510d9730425c1ab0bd60633b018ee7ea85049e8c90a315ecbe693e07f2e,74,41,0x61fAEf07E64e87F9bb37885aAfb3113525A08007,2,0x7b5a04c6575E16b7732dF6BF81e62119C94deCB1,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,3000000000000000,60000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x1624d67B978DAab596bb76Deccb8033432DE460C'},0x418f40117014ae2529670805e624a6cceed576a2ccfddab271678effd517b2ab,15366084,0x76b3de35a4f4279313825c46a1f1a1dd73c1444696dc961719ee330498cf7d57,257,113,0x1624d67B978DAab596bb76Deccb8033432DE460C,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,110000000000000000,1110000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x768E49c92520A3EE194A1fE7C6f1e13a0Ae977fF'},0x6b7a2f2abc3fee20eb08037e562ef1df2da4803720dae358ae8e54652913f478,15366094,0x8b3d67299445857eb04b64e4fe21936872dc5d313ab6074d5f9f9f885dac1cca,232,136,0x768E49c92520A3EE194A1fE7C6f1e13a0Ae977fF,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1080000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x9d8CeF06529291a83632e659852c1F201e901611'},0x16d4dcb762cb69998c91813c7ce7e74d9d162bf5878f3bffffcbce4ae0bcc315,15366156,0x8cf41ee76c084b23fc46b48943b3801740ea16f983a09456878482033f742264,182,100,0x9d8CeF06529291a83632e659852c1F201e901611,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1025000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x53e8cd0A62b7Dc61eBEe855823edE6fd480DD9C4'},0x9da829c6ef3d7ad6c5e96af32fb37296c5ae85d7c8eff506b4ec003ac4e9762f,15366200,0x24a9cefe4cac4a322b2278fcf79a9dfe8f34314e147b888fb2f5f2762eac69cc,261,153,0x53e8cd0A62b7Dc61eBEe855823edE6fd480DD9C4,2,0xf7E1FEEf85B9c2337A087439AbF364b9DD21a562,0x432f962D8209781da23fB37b6B59ee15dE7d9841,5000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x9C8F79d87780cb06eF9DFbf459806769e28360e4'},0x241e6f7f0b545c07e6179264343cb1d36d5272947cbf4e3347f34c88e83ec028,15366263,0xc3fe5f7a7e531cd821dd7e3e8487f9c55176da8b738df09d7fd5d06b694dd90d,187,120,0x9C8F79d87780cb06eF9DFbf459806769e28360e4,2,0xA78c124B4F7368adDE6a74D32eD9C369fe016F20,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,25000000000000000,100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xba1e53b810B6619fbFC0E100bA4B1882D422BbA4'},0x8a0c82179aa2daec4cf70e2ba4367f16c35bf63bb864ec4816d8d4040e8dfa1f,15366268,0x884c65d28cdd723dff36876ecd8ba4b25f19dbb1c5ae087103ee9fb34d9c6601,25,3,0xba1e53b810B6619fbFC0E100bA4B1882D422BbA4,2,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xfc9dCE9De83c29bA2Fc4FD97DA023bAA00656282'},0xc4583b1de3b69b15f1eae76965008a5a03750b8cea0269761a181ee5975ae2fa,15366268,0x884c65d28cdd723dff36876ecd8ba4b25f19dbb1c5ae087103ee9fb34d9c6601,59,24,0xfc9dCE9De83c29bA2Fc4FD97DA023bAA00656282,2,0xeF1a89cbfAbE59397FfdA11Fc5DF293E9bC5Db90,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,30000000000000000,100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xc2f433EF3e7c246eE57C38c57C7519F8960c594e'},0x9404ca4caf367ca91bd66fb3ac1257d221b37f3f2ef2421ea6d24c67eb05bff7,15366330,0x92b0d880a43399fbfa0cb02aefdc8d1d87729bc6e6612167e3eabe9c82b647eb,237,163,0xc2f433EF3e7c246eE57C38c57C7519F8960c594e,2,0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,40000000000000000,30000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x0E7d3DB12e543C0394fB246e946bd27f9F19574E'},0xdaec873c9fab33f8a6055ea82863a60f65532b0ac5412a32c9e00dda6bd1d28b,15366353,0x5c6ca08dc0327d0c69a13bb76ead25c225dcae59f60dddd4cd0611da6d48f6a5,249,149,0x0E7d3DB12e543C0394fB246e946bd27f9F19574E,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,35000000000000000,1028500000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x506bB7E7B26dE1D5270845eDA2c40aa2f64a1F6D'},0x100833d559a94543558a60f862733fcef6d895d5ff0cd40ffcd31f409b950aa8,15366449,0x752aae502bf462963d31d17c7f1bfd54301d2807b91a7fab80e346d24d50596d,180,90,0x506bB7E7B26dE1D5270845eDA2c40aa2f64a1F6D,2,0x02509651f2cfB4637cE67e2420ba3f06060EF5e8,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1030000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x97226e0ea712d07A205c885C7E608b8a14e8b7D3'},0x6432d96df11ab4569bb3a30eee5ef5432cd2f4eba4ddf1011fe8e5213013865d,15366516,0xab10148fe26d6896c9b8dee23042730a3de0e42e10f51d2ce26a4f6fd4250623,65,34,0x97226e0ea712d07A205c885C7E608b8a14e8b7D3,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,90000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xF38fE5Dd4B4eb71f8A4E2C94B98CE7cd2beF8944'},0x27a314d8bcc06d9a0bdec16902bc781f68a5e57609d0ca3e5ce8ce9091fc0a31,15366518,0x89145d45d1116673727e675dd5ea2227ff1157b789a5a4176a50a2b3608fc757,57,44,0xF38fE5Dd4B4eb71f8A4E2C94B98CE7cd2beF8944,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,25000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x004732d45F3Dbf934952B38F4D653Ec4a8B35F3F'},0xc6258a3507626f9acbcc802ba9e48b7a9b3a234e314a5a25285e3089b658f7d3,15366535,0x94edbd5b6fccd81e77d86ee214aa74770f468a5adb2a3f4ba9e358a0c63ed26b,158,80,0x004732d45F3Dbf934952B38F4D653Ec4a8B35F3F,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,69000000000000000,1120000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x7EBa0999d185076C4617f805d23CD8ce2288366a'},0x785431589ae9f6e26bbec1735bde8791c4cc0206b462df7a08e49491d4299c6d,15366589,0xa7de3dfafcc9cfd02f7672b49d83b3fddc13a35d2e6f218a32669af74145e3d5,56,14,0x7EBa0999d185076C4617f805d23CD8ce2288366a,2,0x14f03368B43E3a3D27d45F84FabD61Cc07EA5da3,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000000,1200000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x492ebee772a10286A697AD150991796799dAF3A6'},0xd226f55657cf8d81fc45d5c890a8ca89556f7624b2735b651a4ce2a28b05ce94,15366606,0x0d37c910ad368fa2f0ed4829a0a77e2440eae892d32e0c36d60dbdb6fa8ef214,189,91,0x492ebee772a10286A697AD150991796799dAF3A6,2,0x7645eeC8bB51862A5aa855c40971b2877dAe81AF,0x432f962D8209781da23fB37b6B59ee15dE7d9841,5000000000000000,1100000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xC9f53d83e916f9CA66A0d76a9DDACA0361Cf3940'},0x474bc5bb08f4a46fec49cf8c165b40d021a38a8e4f49fb646425159faf0cf2dc,15366610,0xdd18d8c79074320591be2874e41e299257d7a7a00507a5fe0161015db6d7412c,221,84,0xC9f53d83e916f9CA66A0d76a9DDACA0361Cf3940,2,0x14f03368B43E3a3D27d45F84FabD61Cc07EA5da3,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1200000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x55A497f86f196C458D5C6A1878987a6e3Fab6167'},0xdd6b3f37766f1edaa80e42a5cb9357570e1dfad1d0c46038b84af30e0a6bd3dd,15366610,0xdd18d8c79074320591be2874e41e299257d7a7a00507a5fe0161015db6d7412c,653,308,0x55A497f86f196C458D5C6A1878987a6e3Fab6167,2,0xCa21d4228cDCc68D4e23807E5e370C07577Dd152,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,16900000000000000,2000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xef00f87246774f61F66cc18418045Cd09578cCBc'},0xa452e16c887e5be9c982890103ddc71f019104bdcc8737b201ca0d0a64a9bdc7,15366623,0x02d9a1d7604166247f030ebb5c674663a1cae7a70828cf79db350fab833105c9,13,12,0xef00f87246774f61F66cc18418045Cd09578cCBc,2,0x14f03368B43E3a3D27d45F84FabD61Cc07EA5da3,0x5B6aC51d9B1CeDE0068a1B26533CAce807f883Ee,100000000000000000,1000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xB110ece71d9195537c77163611be7be8fA13db8C'},0x6a9571b7ae7dbd3f1c85c541ee8d2e3ec03079287e34d384ff0610f47b9a6375,15366717,0xe6d4058c5a5ff3f9b6f8fee2e21f9709881a8be80a235110b069c0456867a160,205,145,0xB110ece71d9195537c77163611be7be8fA13db8C,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1200000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x69E5AceEcc54aC7E55c4454e3f90a93a04efef30'},0xf552486c1cb577b5e8862fb40d133f185706a89d25c6d204c41ac7f024c8a18c,15366732,0xcd4946e68c8dadfd75dda2dccf7905e8811b58852f7b94c521a98ae3f8fc5be9,87,26,0x69E5AceEcc54aC7E55c4454e3f90a93a04efef30,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1130000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xEF0BEb97b0709050914CA249C780FF969Ea0D48E'},0xe58236cd2f6b79ffb37e75885dd5af3b3406fbfac865115aac8b9f1bee8ba4e3,15366742,0x0392177a6bb0dbee15421d4dcda8a6081e027ff83b8e355f9109f1ce7d8f6ccd,47,52,0xEF0BEb97b0709050914CA249C780FF969Ea0D48E,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,64200000000000000,1150000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xD6A9882CEf635302c9187d57240C943A6e9Ea58d'},0x06fd5496af6c5185a8c783f11973792732535b6317dcbe1f263bbc92e7ecbe1e,15366766,0xd40f5cf9fe899b87d5ae97c66282c541f1abafdedbc09d2cd31cdf663efe6f6c,162,76,0xD6A9882CEf635302c9187d57240C943A6e9Ea58d,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xA9A9b8a59001C8e5c947cB371df291eC7d99b324'},0xc75e73792454b87e62c531d0658cbbb2756d7531c2929baeafba0cb42882761a,15366804,0xcec9578a23443da305f9c7197d75aae946849d8398cb70b43d69f9be176736b9,189,32,0xA9A9b8a59001C8e5c947cB371df291eC7d99b324,2,0x006DD3008e9f982AedB1cE815d359461e52b9c1c,0x432f962D8209781da23fB37b6B59ee15dE7d9841,0,1005000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x811dEC788a4CB32a5A25E3d3543B274e9bEE25B7'},0xcb484e20b43af4c50c8d080f87d00954be321019ad732e9dc0148d2a23d5a375,15366904,0xc72acef91698087f82c2a7123a701ff04fda7fc46ae3a5de43178c5de364cbf1,198,119,0x811dEC788a4CB32a5A25E3d3543B274e9bEE25B7,2,0x5a0121A0A21232eC0D024dAb9017314509026480,0x432f962D8209781da23fB37b6B59ee15dE7d9841,50000000000000000,1050000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x817d0643537acC0c3f0527d3062A0f000f8A6661'},0x57c1b15e56c4f1562b57c887a8bec5999adeeabd1f2a7d11a8b740d585ed0e82,15367022,0xd57dfcb2e8d839a5c8bad3ef37225aef8415bde7e582eb36e33b9da5e750f0cc,241,115,0x817d0643537acC0c3f0527d3062A0f000f8A6661,2,0x5b9D7Ee3Ba252c41a07C2D6Ec799eFF8858bf117,0x432f962D8209781da23fB37b6B59ee15dE7d9841,200000000000000000,1080000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xB6f85B20D84A7926e468b4B26B53d19bAaC6E696'},0x16d021daf49746ef39c8a2db4cbd232d31d109fc5489587db4de5f80eb4489ed,15367024,0xc12a7d4a2ebc28462642ff663916829b3fe5057d7389aba27d92225ed29eab8b,173,71,0xB6f85B20D84A7926e468b4B26B53d19bAaC6E696,2,0xDBf40a5b96c69327aE871F24aD26B16aFc40bB0a,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000,1017000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x6810b3c65Eb28EB020ee0D9Db654Fa16102E0C60'},0x855f149d73d1cea55c4405681be06e3e3fc84e93536d9f4a9be1dc1770f4b521,15367050,0x9062934bde4fbadbe308fa9d736f0121c1bfde301ca830fc6dea862a8d6e51dc,180,108,0x6810b3c65Eb28EB020ee0D9Db654Fa16102E0C60,2,0xDBf40a5b96c69327aE871F24aD26B16aFc40bB0a,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000,1015000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0xeCe63240125e9980f4aD0b4dFd4faed9df45b63c'},0x07a5b994d701c82842866f95d89464c994ebf8a3a639f51ad42417aaad47a096,15367063,0x233cdfeb39db9651cc7944b3e59346293ddf8676ca844865d7295746a5dd0daf,293,138,0xeCe63240125e9980f4aD0b4dFd4faed9df45b63c,2,0xDBf40a5b96c69327aE871F24aD26B16aFc40bB0a,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000,1090000000000000000
NewPair,0xb16c1342E617A5B6E4b631EB114483FDB289c0A4,{'poolAddress': '0x44127CBdA2c7bE8f5a74Ed2ABbC748935bE34E35'},0x6dd57b6d58c37cb85f0562d6f971464e455e63c1a79f197cf680d89780af549c,15367079,0x65365dc2050ed43118b9df4948f7ab39ca957e2fcd10f66d4e9f58f5bf7b3e24,89,58,0x44127CBdA2c7bE8f5a74Ed2ABbC748935bE34E35,2,0xDBf40a5b96c69327aE871F24aD26B16aFc40bB0a,0x432f962D8209781da23fB37b6B59ee15dE7d9841,10000000000000,1015000000000000000
